Timestamp [h],BATT_001_OCV_V_20-SOC,BATT_001_OCV_V_40-SOC,BATT_001_OCV_V_50-SOC,BATT_001_OCV_V_60-SOC,BATT_001_OCV_V_80-SOC,BATT_001_OCV_V_100-SOC
0.5,3.259,3.306,3.303,3.308,3.341,3.416
0.516666666666667,3.259,3.305,3.303,3.309,3.341,3.414
0.533333333333333,3.258,3.305,3.303,3.308,3.341,3.414
0.55,3.258,3.305,3.303,3.308,3.341,3.413
0.566666666666667,3.259,3.305,3.303,3.308,3.341,3.413
0.583333333333333,3.258,3.305,3.303,3.308,3.34,3.412
0.6,3.258,3.305,3.303,3.308,3.341,3.411
0.616666666666667,3.258,3.305,3.303,3.308,3.341,3.411
0.633333333333333,3.258,3.305,3.303,3.308,3.341,3.41
0.65,3.258,3.305,3.302,3.308,3.341,3.41
0.666666666666667,3.258,3.305,3.302,3.308,3.341,3.409
0.683333333333333,3.258,3.305,3.302,3.308,3.34,3.409
0.7,3.257,3.304,3.302,3.308,3.34,3.408
0.716666666666667,3.258,3.305,3.302,3.308,3.34,3.408
0.733333333333333,3.257,3.305,3.302,3.308,3.34,3.407
0.75,3.257,3.305,3.302,3.308,3.34,3.407
